ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,SITE_ID,YEAR,PFOR,PWETL,PURB,PAGT,HUC8,HUC8_NM,HUC2,STRAHLER,ST_ORDER
2005-02-07,2,7,2005-02-07T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2010-04-13,4,13,2010-04-13T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2007-08-23,8,23,2007-08-23T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2010-09-27,9,27,2010-09-27T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2007-06-20,6,20,2007-06-20T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2011-10-19,10,19,2011-10-19T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2009-12-21,12,21,2009-12-21T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2012-11-20,11,20,2012-11-20T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2004-04-06,4,6,2004-04-06T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2009-03-04,3,4,2009-03-04T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.04,mg/l as P,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2004-07-27,7,27,2004-07-27T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2001-08-22,8,22,2001-08-22T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.042,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-15,11,15,2001-11-15T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.027,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-15,11,15,2001-11-15T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.051,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2017-03-22,3,22,2017-03-22T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.067,mg/l as P,Preliminary,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-23,5,23,2001-05-23T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.022,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-23,5,23,2001-05-23T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-23,3,23,2001-03-23T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.084,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-23,3,23,2001-03-23T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.153,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-18,7,18,2001-07-18T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.044,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-18,7,18,2001-07-18T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.063,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-09-12,9,12,2001-09-12T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-09-12,9,12,2001-09-12T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.056,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.028,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-09033300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.099,mg/l as P,Accepted,14010001,224,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-04-05,4,5,2007-04-05T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.014,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-04-05,4,5,2007-04-05T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.047,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2011-11-09,11,9,2011-11-09T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2010-09-29,9,29,2010-09-29T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2017-02-06,2,6,2017-02-06T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.26,mg/l as P,Preliminary,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2002-06-05,6,5,2002-06-05T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2003-05-14,5,14,2003-05-14T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2006-01-27,1,27,2006-01-27T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2006-09-13,9,13,2006-09-13T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2003-08-05,8,5,2003-08-05T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2011-08-25,8,25,2011-08-25T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2008-03-27,3,27,2008-03-27T00:00:00Z,USGS-09306242,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14050006,31.8,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2004-07-20,7,20,2004-07-20T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.2,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2008-11-12,11,12,2008-11-12T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2008-03-26,3,26,2008-03-26T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2016-07-28,7,28,2016-07-28T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Preliminary,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2012-11-19,11,19,2012-11-19T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.05,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2016-04-14,4,14,2016-04-14T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Preliminary,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2015-09-10,9,10,2015-09-10T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2008-08-21,8,21,2008-08-21T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2014-10-15,10,15,2014-10-15T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.04,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2007-06-14,6,14,2007-06-14T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.01,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-06-14,6,14,2007-06-14T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.041,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2011-03-09,3,9,2011-03-09T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-09-06,9,6,2007-09-06T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.13,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2010-03-29,3,29,2010-03-29T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.036,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-07-26,7,26,2007-07-26T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.015,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-07-26,7,26,2007-07-26T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.037,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2010-04-22,4,22,2010-04-22T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.058,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2010-06-23,6,23,2010-06-23T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-04-23,4,23,2009-04-23T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.097,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-06-16,6,16,2009-06-16T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.028,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-03-31,3,31,2009-03-31T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.044,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2010-11-05,11,5,2010-11-05T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.039,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2010-07-20,7,20,2010-07-20T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.032,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-09-20,9,20,2012-09-20T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2015-03-25,3,25,2015-03-25T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.06,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2014-04-29,4,29,2014-04-29T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2015-05-08,5,8,2015-05-08T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2014-08-07,8,7,2014-08-07T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.1,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2013-12-03,12,3,2013-12-03T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.05,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2013-09-09,9,9,2013-09-09T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.07,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2013-02-12,2,12,2013-02-12T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.13,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2013-06-11,6,11,2013-06-11T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2005-02-19,2,19,2005-02-19T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.09,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2005-05-25,5,25,2005-05-25T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2011-03-09,3,9,2011-03-09T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.19,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2007-08-22,8,22,2007-08-22T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.06,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2011-10-19,10,19,2011-10-19T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2010-12-03,12,3,2010-12-03T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.08,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2007-05-31,5,31,2007-05-31T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2007-10-11,10,11,2007-10-11T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2009-03-03,3,3,2009-03-03T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.08,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2009-07-07,7,7,2009-07-07T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2010-04-13,4,13,2010-04-13T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2010-09-27,9,27,2010-09-27T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2009-05-06,5,6,2009-05-06T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2012-06-19,6,19,2012-06-19T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.034,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-09-16,9,16,2009-09-16T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-07-08,7,8,2009-07-08T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.026,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-03-21,3,21,2012-03-21T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.046,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-04-22,4,22,2008-04-22T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-06-24,6,24,2008-06-24T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-09-10,9,10,2008-09-10T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-07-19,7,19,2012-07-19T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.036,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-07-16,7,16,2008-07-16T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-11-04,11,4,2008-11-04T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.026,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-12-01,12,1,2009-12-01T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-03-25,3,25,2008-03-25T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-08,5,8,2001-05-08T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.045,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-07,6,7,2001-06-07T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.013,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-07,6,7,2001-06-07T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.048,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-29,8,29,2001-08-29T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-10,4,10,2001-04-10T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.011,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
